"TOA5","MyDatalogger","CR1000","E3686","CR1000.Std.27","CPU:cr1000_meterology_v_1.12_Portugal_2014.CR1","28966","slowtable"
"TIMESTAMP","RECORD","PortStat2_Avg","BattV_Avg","PTemp_C_Avg","TCair_C_Avg","AvgTCa_Avg","stdTCa_Avg","Tair_C_Avg","RH_Avg","Tsoil_C1_Avg","Tsoil_C2_Avg","U_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Rs_Wm2_Avg","Rn_mV_Avg","Rn_Wm2_Avg","Rncor_Wm2_Avg","airpress_hpa_Avg","Rain_mm_Tot","PA_uS_15","theta_15","PA_uS_45","theta_45","PA_uS_75","theta_75","druck_gwl_hPa_Avg"
"TS","RN","","Volt","Deg C","Deg C","","","Deg C","%","Deg C","Deg C","meters/second","Deg","Deg","W/m^2","mV","W/m^2","Watts/meter^2","hPa","mm","uSec","no unit","uSec","no unit","uSec","no unit","hPa"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Avg","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Avg"
"2014-06-22 03:00:00",1589,0,12.58,15.36,13.75,13.750,0.160,14.14,93.5,16.12,16.66,1.10,76.05,4.981,0,-0.489,-33.7,-33.7,1009,0,19.63,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 03:15:00",1590,0,12.57,15.17,13.46,13.460,0.149,13.97,94.0,16.04,16.60,0.82,80.8,9.91,0,-0.529,-36.47,-36.47,1008,0,19.63,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 03:30:00",1591,0,12.56,15.00,13.26,13.260,0.156,13.81,94.1,15.98,16.54,0.59,71.78,7.607,0,-0.364,-25.07,-25.07,1008,0,19.63,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 03:45:00",1592,0,12.56,14.84,13.11,13.110,0.183,13.87,94.3,15.93,16.50,0.86,67.93,4.873,0,-0.539,-37.17,-37.17,1008,0,19.63,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 04:00:00",1593,0,12.55,14.72,13.39,13.390,0.173,14.07,93.5,15.88,16.45,1.37,74.29,8.93,0,-0.584,-40.3,-40.3,1008,0,19.63,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 04:15:00",1594,0,12.55,14.66,13.58,13.580,0.124,14.22,92.8,15.85,16.42,1.14,80.2,4.683,0,-0.614,-42.36,-42.36,1008,0,19.63,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 04:30:00",1595,0,12.54,14.62,13.52,13.520,0.121,14.12,92.8,15.84,16.39,0.94,75.56,4.784,0,-0.467,-32.18,-32.18,1008,0.2,19.61,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 04:45:00",1596,0,12.54,14.60,13.53,13.530,0.157,14.19,93.0,15.81,16.36,0.95,69.88,4.935,0,-0.506,-34.88,-34.88,1008,0,19.61,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 05:00:00",1597,0,12.53,14.56,13.47,13.470,0.163,13.99,92.9,15.78,16.33,0.77,66.9,4.57,0,-0.579,-39.95,-39.95,1008,0,19.63,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 05:15:00",1598,0,12.53,14.50,12.56,12.560,0.162,13.67,93.5,15.74,16.29,0.31,60.92,10.15,0,-0.559,-38.58,-38.58,1008,0,19.63,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 05:30:00",1599,0,12.52,14.35,12.52,12.520,0.113,13.45,94.0,15.66,16.24,0.42,43.92,1.714,0,-0.529,-36.51,-36.51,1008,0,19.63,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 05:45:00",1600,0,12.51,14.16,12.48,12.480,0.131,13.06,94.2,15.57,16.16,0.15,43.34,0.028,0,-0.526,-36.24,-36.24,1008,0,19.61,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 06:00:00",1601,0,12.51,13.92,11.95,11.950,0.134,12.65,94.8,15.48,16.09,0.29,46.88,7.149,1.325,-0.498,-34.31,-34.31,1008,0,19.61,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 06:15:00",1602,0,12.50,13.64,12.01,12.010,0.301,12.34,95.3,15.40,16.02,0.72,67.06,5.888,5.5,-0.302,-20.84,-20.84,1008,0,19.61,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 06:30:00",1603,0,12.52,13.43,12.58,12.570,0.179,13.26,96.2,15.35,15.97,0.76,66.62,13.43,16.79,-0.378,-26.04,-26.04,1008,0,19.61,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 06:45:00",1604,0,12.64,13.42,12.92,12.910,0.104,13.70,95.4,15.37,15.95,0.29,49.84,5.025,44.86,-0.303,-20.93,-20.93,1009,0,19.61,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 07:00:00",1605,0,12.88,13.59,13.45,13.450,0.089,13.91,94.2,15.40,15.95,0.51,50.81,6.13,71.26,-0.151,-10.39,-10.39,1009,0,19.61,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 07:15:00",1606,0,13.31,14.14,14.08,14.070,0.119,14.46,93.2,15.44,15.97,0.83,61.02,9.97,119.4,0.091,6.25,6.25,1009,0,19.6,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 07:30:00",1607,0,13.72,15.25,15.47,15.450,0.178,15.26,90.2,15.55,16.01,1.08,51.78,12.42,162.8,0.346,23.88,23.88,1009,0,19.6,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 07:45:00",1608,0,13.65,16.79,16.80,16.790,0.234,15.92,87.8,15.71,16.06,1.22,50.05,12.43,201,0.569,39.22,39.22,1009,0,19.6,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 08:00:00",1609,0,13.60,18.49,17.86,17.860,0.175,16.61,85.4,15.87,16.13,1.54,51.83,12.24,246.4,0.808,55.7,55.7,1009,0,19.61,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 08:15:00",1610,0,13.57,20.18,18.84,18.830,0.240,17.40,83.5,16.00,16.20,1.29,56.27,14.2,282.8,0.529,36.46,36.46,1010,0,19.6,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 08:30:00",1611,0,13.52,21.71,19.16,19.170,0.259,18.01,80.5,16.14,16.27,1.97,75.1,16.69,344.8,1.676,115.6,115.6,1010,0,19.63,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 08:45:00",1612,0,13.42,22.84,19.16,19.150,0.254,18.32,78.5,16.28,16.34,2.31,86.7,16.46,398.5,2.075,143.1,143.1,1010,0,19.61,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 09:00:00",1613,0,13.39,23.65,19.77,19.770,0.253,18.65,76.2,16.44,16.42,2.98,80.8,17.03,405.6,2.172,149.8,149.8,1010,0,19.61,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 09:15:00",1614,0,13.36,24.02,19.47,19.470,0.406,18.53,76.3,16.57,16.50,3.32,82.8,13.64,460.8,2.6,179.3,179.3,1010,0,19.63,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 09:30:00",1615,0,13.34,24.18,20.03,20.020,0.498,18.92,76.2,16.69,16.58,2.88,79.69,17.23,487.7,3.159,217.8,217.8,1010,0,19.61,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 09:45:00",1616,0,13.33,24.32,19.62,19.630,0.362,18.83,74.4,16.84,16.66,2.98,87.2,13.19,268,1.512,104.3,104.3,1010,0,19.61,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 10:00:00",1617,0,13.43,24.31,20.00,19.980,0.420,19.17,72.8,16.93,16.74,2.91,88.2,19.76,495.2,3.368,232.2,232.2,1010,0,19.61,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 10:15:00",1618,0,13.39,24.32,21.12,21.120,0.673,19.74,70.6,17.06,16.81,2.44,82.1,17.91,483.8,3.446,237.7,237.7,1010,0,19.61,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 10:30:00",1619,0,13.29,24.49,24.04,24.020,0.763,20.72,66.2,17.24,16.89,2.59,60.7,22.31,729.8,5.764,397.5,397.5,1010,0,19.61,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 10:45:00",1620,0,13.26,24.91,23.41,23.430,0.798,20.69,65.0,17.52,17.02,2.46,72.31,19.65,549.1,4.399,303.4,303.4,1011,0,19.61,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 11:00:00",1621,0,13.29,25.29,21.68,21.680,0.349,20.23,66.4,17.68,17.14,1.64,102,31.67,293.4,2.191,151.1,151.1,1010,0,19.61,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 11:15:00",1622,0,13.31,25.45,21.45,21.430,0.635,20.25,67.5,17.69,17.21,1.50,112,31.42,508.3,4.175,287.9,287.9,1010,0,19.61,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 11:30:00",1623,0,13.32,25.70,24.82,24.810,1.111,21.32,63.3,17.82,17.26,1.79,65.82,47.31,617.3,5.135,354.1,354.1,1010,0,19.6,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 11:45:00",1624,0,13.18,26.21,26.44,26.440,0.900,22.05,59.2,18.12,17.37,2.00,71.23,35.62,790.4,6.888,475,475,1010,0,19.6,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 12:00:00",1625,0,13.19,26.82,23.64,23.670,0.686,21.67,60.3,18.43,17.51,2.24,79.08,21.36,522.5,4.152,286.3,286.3,1011,0,19.6,0.066,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 12:15:00",1626,0,13.16,27.21,24.60,24.580,0.947,21.94,58.8,18.68,17.65,2.20,67.38,37.1,751.9,6.416,442.5,442.5,1011,0,19.59,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 12:30:00",1627,0,13.18,27.63,24.76,24.760,0.634,22.36,57.9,18.96,17.79,2.27,70.75,20.58,742.1,5.995,413.5,413.5,1010,0,19.59,0.065,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 12:45:00",1628,0,13.18,28.03,26.61,26.600,1.070,23.11,54.0,19.30,17.92,2.29,83.9,40.21,836,6.716,463.2,463.2,1010,0,19.59,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 13:00:00",1629,0,13.16,28.51,23.91,23.910,0.467,22.39,56.4,19.43,18.07,2.05,101.1,19.68,520.3,3.891,268.3,268.3,1010,0,19.59,0.065,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 13:15:00",1630,0,13.14,28.76,23.21,23.240,0.640,21.40,63.9,19.28,18.14,2.32,179.8,47.15,267.9,1.924,132.7,132.7,1010,0,19.59,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 13:30:00",1631,0,13.19,28.68,20.61,20.610,0.215,19.68,74.4,18.89,18.11,2.40,208.8,18.94,237.3,1.617,111.5,111.5,1010,0,19.59,0.065,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 13:45:00",1632,0,13.20,28.31,21.02,21.020,0.479,19.65,79.4,18.68,18.05,2.37,218.6,23.9,432.1,3.412,235.3,235.3,1010,0,19.59,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 14:00:00",1633,0,13.22,28.05,21.36,21.370,0.482,19.90,79.0,18.69,18.04,2.63,207.8,22.43,441.6,3.586,247.3,247.3,1010,0,19.57,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 14:15:00",1634,0,13.21,27.91,21.16,21.140,0.444,19.91,76.0,18.72,18.07,2.58,206.9,18.13,452.9,3.646,251.5,251.5,1010,0,19.57,0.065,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 14:30:00",1635,0,13.20,27.82,21.44,21.440,0.332,20.14,73.7,18.73,18.09,2.84,220.6,20.45,431.1,3.359,231.6,231.6,1010,0,19.57,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 14:45:00",1636,0,13.18,27.81,22.56,22.560,0.689,20.80,73.1,18.75,18.11,2.29,223.9,21.57,485.2,4.034,278.2,278.2,1010,0,19.57,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 15:00:00",1637,0,13.15,28.00,23.02,23.010,0.754,21.20,71.6,18.87,18.16,2.80,224.1,18.97,707.3,6.311,435.2,435.2,1010,0,19.57,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 15:15:00",1638,0,13.16,28.37,21.74,21.760,0.365,20.61,69.9,18.97,18.24,3.40,204.6,23.74,348.9,2.736,188.7,188.7,1010,0,19.56,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 15:30:00",1639,0,13.20,28.26,20.21,20.230,0.187,19.69,72.2,18.81,18.23,2.65,198.6,25.66,149.4,0.465,32.04,32.04,1010,0,19.56,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 15:45:00",1640,0,13.22,27.73,19.33,19.340,0.304,18.97,78.3,18.56,18.15,2.18,204.9,18.4,166.3,-0.528,-36.43,-36.43,1010,0.2,19.56,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 16:00:00",1641,0,13.27,26.93,18.46,18.470,0.178,18.27,85.0,18.42,18.08,1.82,194.1,18.24,141.4,-0.094,-6.448,-6.448,1010,0.2,19.56,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 16:15:00",1642,0,13.29,26.11,18.12,18.120,0.111,18.11,87.2,18.33,18.03,1.21,191.1,23.48,103.6,0.092,6.323,6.323,1010,0,19.56,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 16:30:00",1643,0,13.10,25.39,17.92,17.920,0.139,18.09,87.1,18.23,17.99,0.94,169.7,87.8,37.73,-0.21,-14.48,-14.48,1010,0,19.57,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 16:45:00",1644,0,12.86,24.68,17.42,17.420,0.102,17.94,88.6,18.13,17.96,0.73,95.8,73.75,23.87,-0.178,-12.26,-12.26,1011,0.8,19.56,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 17:00:00",1645,0,13.08,23.97,17.29,17.300,0.145,17.64,90.1,18.06,17.93,0.61,153.9,14.57,42.62,-0.106,-7.314,-7.314,1011,1.4,19.56,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 17:15:00",1646,0,13.38,23.33,16.92,16.930,0.151,17.36,90.8,17.97,17.89,0.35,160.1,7.204,69.46,0.099,6.812,6.812,1010,0.6,19.59,0.065,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 17:30:00",1647,0,13.39,22.81,16.92,16.920,0.145,17.33,90.9,17.95,17.87,0.49,116.2,8.8,59.49,0,-0.015,-0.015,1010,0.2,19.61,0.066,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 17:45:00",1648,0,13.41,22.40,16.97,16.970,0.152,17.30,91.0,17.93,17.86,0.75,202.6,50.06,70.16,0.027,1.864,1.864,1010,0.2,19.65,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 18:00:00",1649,0,13.43,22.06,17.13,17.130,0.173,17.41,91.7,17.92,17.85,0.93,256.3,21.19,100.7,0.227,15.66,15.66,1010,0.2,19.67,0.067,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 18:15:00",1650,0,13.44,21.84,17.58,17.580,0.197,17.58,92.6,17.93,17.85,1.10,285,15.17,110.3,0.29,20.01,20.01,1010,0.2,19.69,0.067,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 18:30:00",1651,0,13.45,21.73,17.34,17.340,0.208,17.48,90.8,17.94,17.85,0.96,283.6,16.16,92.8,0.061,4.2,4.2,1010,0,19.69,0.067,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 18:45:00",1652,0,13.46,21.64,17.58,17.580,0.252,17.60,91.5,17.93,17.84,1.27,331.4,16.51,113.9,0.543,37.46,37.46,1010,0,19.69,0.067,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 19:00:00",1653,0,13.44,21.58,17.53,17.530,0.222,17.53,89.4,17.94,17.83,1.44,341.5,18.23,118,0.589,40.6,40.6,1010,0,19.71,0.068,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 19:15:00",1654,0,13.43,21.53,17.19,17.190,0.139,17.41,87.6,17.91,17.82,1.43,340.4,15.59,78.59,0.249,17.16,17.16,1010,0,19.71,0.068,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 19:30:00",1655,0,13.43,21.43,17.11,17.110,0.096,17.35,89.1,17.86,17.80,1.12,337.2,13.4,63.23,0.258,17.77,17.77,1010,0,19.71,0.068,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 19:45:00",1656,0,13.06,21.27,16.90,16.910,0.076,17.25,90.3,17.81,17.77,0.76,344.9,13.91,30.79,-0.038,-2.621,-2.621,1010,0,19.71,0.068,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 20:00:00",1657,0,12.91,21.07,16.72,16.720,0.060,17.13,91.2,17.76,17.74,1.16,336.1,11.85,23.36,-0.304,-20.95,-20.95,1010,0,19.71,0.068,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 20:15:00",1658,0,12.77,20.82,16.52,16.510,0.043,16.98,92.0,17.71,17.71,1.11,323.4,16.83,17.72,-0.29,-19.99,-19.99,1010,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 20:30:00",1659,0,12.78,20.55,16.42,16.420,0.042,16.89,92.4,17.67,17.68,0.84,280.6,20.38,22.06,-0.248,-17.11,-17.11,1010,0,19.71,0.068,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 20:45:00",1660,0,12.71,20.28,16.39,16.390,0.045,16.88,92.7,17.63,17.66,0.65,229.7,25.13,13.45,-0.269,-18.52,-18.52,1010,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 21:00:00",1661,0,12.67,20.02,16.22,16.220,0.045,16.74,93.0,17.58,17.63,0.18,201.5,0.02,5.715,-0.307,-21.15,-21.15,1010,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 21:15:00",1662,0,12.67,19.74,16.03,16.030,0.057,16.55,93.6,17.51,17.59,0.21,201.5,0.058,2.284,-0.372,-25.68,-25.68,1010,0,19.69,0.067,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 21:30:00",1663,0,12.66,19.46,15.77,15.770,0.063,16.30,94.1,17.42,17.54,0.15,201.4,0.084,0.254,-0.224,-15.47,-15.47,1010,0,19.69,0.067,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 21:45:00",1664,0,12.66,19.18,15.83,15.830,0.087,16.33,95.0,17.36,17.50,0.58,240.9,21.2,0,-0.198,-13.65,-13.65,1010,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 22:00:00",1665,0,12.65,18.93,16.09,16.090,0.048,16.48,95.4,17.33,17.48,0.78,280.6,6.896,0,-0.199,-13.71,-13.71,1010,0.4,19.69,0.067,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 22:15:00",1666,0,12.65,18.73,15.98,15.980,0.080,16.49,95.1,17.31,17.46,0.36,296.1,47.78,0,-0.306,-21.08,-21.08,1010,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 22:30:00",1667,0,12.64,18.56,15.72,15.720,0.094,16.32,95.2,17.28,17.45,0.25,73.5,14.27,0,-0.271,-18.67,-18.67,1010,0,19.71,0.068,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 22:45:00",1668,0,12.64,18.41,15.88,15.880,0.053,16.33,95.4,17.23,17.41,0.61,50.39,8.37,0,-0.369,-25.42,-25.42,1010,0,19.71,0.068,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 23:00:00",1669,0,12.63,18.24,15.39,15.400,0.110,16.15,95.3,17.17,17.37,0.17,59.55,0.034,0,-0.54,-37.25,-37.25,1010,0,19.71,0.068,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 23:15:00",1670,0,12.63,18.05,15.49,15.490,0.129,15.88,95.3,17.08,17.32,0.37,238.8,79.67,0,-0.366,-25.24,-25.24,1010,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-22 23:30:00",1671,0,12.63,17.83,15.25,15.240,0.143,15.51,95.8,17.00,17.26,0.46,182.3,30.88,0,-0.485,-33.42,-33.42,1010,0,19.69,0.067,24.36,0.174,"NAN","NAN","NAN"
"2014-06-22 23:45:00",1672,0,12.62,17.58,14.89,14.910,0.173,15.05,95.6,16.92,17.20,0.48,93.9,22.46,0,-0.566,-39,-39,1010,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 00:00:00",1673,0,12.62,17.29,13.82,13.820,0.184,14.71,95.8,16.81,17.14,0.29,82.6,57.33,0,-0.548,-37.8,-37.8,1010,0,19.71,0.068,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 00:15:00",1674,0,12.61,16.95,13.71,13.710,0.217,14.44,95.8,16.69,17.06,0.15,264.5,0.092,0,-0.557,-38.42,-38.42,1010,0,19.69,0.067,24.36,0.174,"NAN","NAN","NAN"
"2014-06-23 00:30:00",1675,0,12.61,16.59,13.54,13.550,0.221,14.09,95.9,16.57,16.97,0.17,264.4,0.02,0,-0.521,-35.91,-35.91,1009,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 00:45:00",1676,0,12.60,16.20,13.58,13.570,0.538,13.90,96.2,16.45,16.90,0.30,247.9,84.8,0,-0.496,-34.22,-34.22,1009,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 01:00:00",1677,0,12.60,15.83,13.11,13.120,0.664,13.51,96.3,16.35,16.82,0.29,74.39,19.81,0,-0.447,-30.84,-30.84,1009,0,19.71,0.068,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 01:15:00",1678,0,12.59,15.48,12.91,12.910,0.373,13.28,96.3,16.27,16.75,0.15,69.91,0.04,0,-0.282,-19.48,-19.48,1009,0,19.71,0.068,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 01:30:00",1679,0,12.58,15.19,13.27,13.270,0.295,13.39,96.6,16.23,16.70,0.24,74.64,11.51,0,-0.319,-22.03,-22.03,1009,0,19.71,0.068,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 01:45:00",1680,0,12.58,14.97,13.08,13.080,0.188,13.37,96.8,16.19,16.66,0.45,67.93,26.52,0,-0.35,-24.15,-24.15,1009,0.2,19.71,0.068,24.36,0.174,"NAN","NAN","NAN"
"2014-06-23 02:00:00",1681,0,12.57,14.83,13.20,13.210,0.119,13.66,96.9,16.16,16.63,0.46,37.01,12.43,0,-0.375,-25.86,-25.86,1009,0,19.71,0.068,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 02:15:00",1682,0,12.58,14.73,13.01,13.010,0.156,13.60,96.6,16.13,16.60,0.15,28.56,0.024,0,-0.231,-15.92,-15.92,1009,0,19.71,0.068,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 02:30:00",1683,0,12.57,14.63,13.23,13.230,0.105,13.61,96.8,16.12,16.57,0.23,339,16.14,0,-0.151,-10.39,-10.39,1009,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 02:45:00",1684,0,12.57,14.57,12.90,12.910,0.105,13.46,96.6,16.13,16.55,0.15,332.9,0.04,0,-0.292,-20.11,-20.11,1009,0,19.71,0.068,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 03:00:00",1685,0,12.56,14.53,13.27,13.260,0.065,13.58,96.9,16.12,16.54,0.17,333.1,0.124,0,-0.234,-16.11,-16.11,1009,0,19.71,0.068,24.36,0.174,"NAN","NAN","NAN"
"2014-06-23 03:15:00",1686,0,12.55,14.52,13.32,13.320,0.131,13.56,96.8,16.09,16.52,0.25,333.2,0.048,0,-0.423,-29.18,-29.18,1009,0,19.71,0.068,24.36,0.174,"NAN","NAN","NAN"
"2014-06-23 03:30:00",1687,0,12.54,14.49,12.81,12.810,0.155,13.35,96.7,16.04,16.48,0.15,29.83,23.9,0,-0.368,-25.38,-25.38,1009,0,19.71,0.068,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 03:45:00",1688,0,12.54,14.44,12.72,12.730,0.170,13.17,96.7,15.98,16.42,0.19,41.78,0.902,0,-0.377,-26.03,-26.03,1009,0,19.71,0.068,24.36,0.174,"NAN","NAN","NAN"
"2014-06-23 04:00:00",1689,0,12.53,14.33,12.55,12.550,0.141,13.33,96.9,15.92,16.37,0.16,42.13,0.064,0,-0.285,-19.69,-19.69,1009,0,19.69,0.067,24.36,0.174,"NAN","NAN","NAN"
"2014-06-23 04:15:00",1690,0,12.53,14.22,12.76,12.750,0.211,13.41,96.7,15.88,16.33,0.15,42.11,0,0,-0.379,-26.15,-26.15,1009,0,19.71,0.068,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 04:30:00",1691,0,12.52,14.11,12.47,12.480,0.243,13.16,96.7,15.83,16.30,0.15,42.11,0,0,-0.411,-28.32,-28.32,1009,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 04:45:00",1692,0,12.52,13.99,12.56,12.570,0.185,13.07,96.7,15.77,16.25,0.16,42.11,0,0,-0.285,-19.68,-19.68,1008,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 05:00:00",1693,0,12.51,13.87,12.58,12.570,0.125,13.30,96.9,15.73,16.22,0.15,42.11,0,0,-0.235,-16.24,-16.24,1008,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 05:15:00",1694,0,12.50,13.78,12.52,12.530,0.215,13.21,96.8,15.72,16.19,0.15,42.11,0,0,-0.253,-17.48,-17.48,1009,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 05:30:00",1695,0,12.49,13.73,12.68,12.680,0.141,13.33,97.0,15.70,16.18,0.31,27.4,13.2,0,-0.328,-22.6,-22.6,1009,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 05:45:00",1696,0,12.49,13.73,12.75,12.750,0.225,13.41,96.9,15.68,16.15,0.20,3.802,12.56,0,-0.352,-24.26,-24.26,1009,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 06:00:00",1697,0,12.49,13.70,12.42,12.420,0.109,13.42,96.8,15.66,16.13,0.15,355.8,0.052,0.685,-0.518,-35.75,-35.75,1009,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 06:15:00",1698,0,12.48,13.66,12.38,12.390,0.125,12.95,96.5,15.60,16.09,0.15,355.8,0.052,3.313,-0.476,-32.82,-32.82,1009,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 06:30:00",1699,0,12.49,13.57,12.31,12.310,0.227,12.73,96.7,15.53,16.04,0.16,0.434,14.7,8.86,-0.341,-23.51,-23.51,1009,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
"2014-06-23 06:45:00",1700,0,12.57,13.49,12.26,12.250,0.164,12.72,96.9,15.48,16.00,0.16,45.8,0.044,24.62,-0.187,-12.93,-12.93,1009,0,19.69,0.067,24.37,0.175,"NAN","NAN","NAN"
